,Date,Time,Transaction,Item,Weekday
12684,2/4/2017,16:39:21,5985,Cake,Saturday
12685,2/4/2017,16:39:21,5985,Bread,Saturday
12686,2/4/2017,16:40:34,5986,Bread,Saturday
12687,2/4/2017,16:40:34,5986,Bread,Saturday
12688,2/4/2017,16:40:34,5986,Cake,Saturday
12689,2/4/2017,16:40:34,5986,Bread,Saturday
12690,2/4/2017,16:40:34,5986,Soup,Saturday
12691,2/4/2017,16:40:34,5986,Soup,Saturday
12692,2/4/2017,16:54:02,5987,Bread,Saturday
12693,2/4/2017,17:03:43,5988,Coffee,Saturday
12694,2/4/2017,17:03:43,5988,Coffee,Saturday
12695,2/4/2017,17:03:43,5988,Coffee,Saturday
12696,2/4/2017,17:03:43,5988,Cake,Saturday
12697,2/4/2017,17:03:43,5988,Bread,Saturday
12698,2/4/2017,17:03:43,5988,Alfajores,Saturday
12699,2/4/2017,18:13:28,5989,Truffles,Saturday
12700,2/4/2017,18:13:28,5989,Coffee,Saturday
12701,2/4/2017,18:13:28,5989,Tshirt,Saturday
12702,2/4/2017,18:21:30,5990,Coffee,Saturday
12703,2/4/2017,18:22:52,5991,Hot chocolate,Saturday
12704,2/4/2017,18:28:38,5992,Coffee,Saturday
12705,2/4/2017,18:31:28,5993,Juice,Saturday
12706,2/4/2017,18:34:12,5994,Juice,Saturday
12707,2/4/2017,18:34:12,5994,Truffles,Saturday
12708,2/4/2017,18:34:12,5994,Mineral water,Saturday
12709,2/4/2017,18:38:30,5995,Tshirt,Saturday
12710,2/4/2017,18:39:21,5996,Tshirt,Saturday
12711,2/4/2017,18:44:56,5997,Tea,Saturday
12712,2/4/2017,18:44:56,5997,Tea,Saturday
12713,2/4/2017,18:44:56,5997,Hot chocolate,Saturday
12714,2/4/2017,18:45:30,5998,Tshirt,Saturday
12715,2/4/2017,18:53:20,5999,Bread,Saturday
12716,2/4/2017,18:53:20,5999,Hot chocolate,Saturday
12717,2/4/2017,18:53:20,5999,Tshirt,Saturday
12718,2/4/2017,18:58:34,6000,Vegan Feast,Saturday
12719,2/4/2017,18:58:34,6000,Tea,Saturday
12720,2/4/2017,19:01:06,6001,Postcard,Saturday
12721,2/4/2017,19:01:06,6001,Coffee,Saturday
12722,2/4/2017,19:04:07,6002,Tshirt,Saturday
12723,2/4/2017,19:04:07,6002,Coke,Saturday
12724,2/4/2017,19:05:46,6003,Coke,Saturday
12725,2/4/2017,19:09:13,6004,Tshirt,Saturday
12726,2/4/2017,19:11:18,6005,Coke,Saturday
12727,2/4/2017,19:12:59,6006,Truffles,Saturday
12728,2/4/2017,19:14:34,6007,Tshirt,Saturday
12729,2/4/2017,19:14:57,6008,Tshirt,Saturday
12730,2/4/2017,19:16:43,6009,Tea,Saturday
12731,2/4/2017,19:17:42,6010,Coke,Saturday
12732,2/4/2017,19:18:23,6011,Tshirt,Saturday
12733,2/4/2017,19:18:23,6011,Fudge,Saturday
12734,2/4/2017,19:25:45,6012,Hot chocolate,Saturday
12735,2/4/2017,19:25:45,6012,Coffee,Saturday
12736,2/4/2017,19:26:27,6013,Tshirt,Saturday
12737,2/4/2017,19:27:09,6014,Valentine's card,Saturday
12738,2/4/2017,19:27:09,6014,Tshirt,Saturday
12739,2/4/2017,19:41:38,6015,Tshirt,Saturday
12740,2/4/2017,19:42:59,6016,Tshirt,Saturday
12741,2/4/2017,19:42:59,6016,Postcard,Saturday
12742,2/4/2017,19:46:04,6017,Tshirt,Saturday
12743,2/4/2017,19:56:24,6018,Valentine's card,Saturday
12744,2/4/2017,19:56:24,6018,Tshirt,Saturday
12745,2/4/2017,19:56:24,6018,Postcard,Saturday
12746,2/4/2017,19:57:04,6019,Valentine's card,Saturday
12747,2/4/2017,19:59:23,6020,Valentine's card,Saturday
12748,2/4/2017,20:08:19,6021,Postcard,Saturday
12749,2/4/2017,20:12:57,6022,Nomad bag,Saturday
12750,2/4/2017,20:12:57,6022,Postcard,Saturday
12751,2/4/2017,20:12:57,6022,Tshirt,Saturday
12752,2/4/2017,20:13:27,6023,Tshirt,Saturday
12753,2/4/2017,20:13:27,6023,Postcard,Saturday
12754,2/4/2017,20:14:23,6024,Tshirt,Saturday
12755,2/4/2017,20:14:23,6024,Postcard,Saturday
12756,2/4/2017,20:15:44,6025,Postcard,Saturday
12757,2/4/2017,20:15:54,6026,Postcard,Saturday
12758,2/4/2017,20:39:29,6027,Tshirt,Saturday
12759,2/4/2017,20:46:29,6028,Tshirt,Saturday
12760,2/4/2017,20:46:29,6028,Postcard,Saturday
12761,2/5/2017,9:20:25,6029,Coffee,Sunday
12762,2/5/2017,9:20:25,6029,Coffee,Sunday
12763,2/5/2017,9:20:25,6029,Pastry,Sunday
12764,2/5/2017,9:20:25,6029,Pastry,Sunday
12765,2/5/2017,9:20:25,6029,Farm House,Sunday
12766,2/5/2017,9:31:47,6030,Tea,Sunday
12767,2/5/2017,9:31:47,6030,Coffee,Sunday
12768,2/5/2017,9:31:47,6030,Coffee,Sunday
12769,2/5/2017,9:31:47,6030,Pastry,Sunday
12770,2/5/2017,9:31:47,6030,Scone,Sunday
12771,2/5/2017,9:32:30,6031,Coffee,Sunday
12772,2/5/2017,9:32:30,6031,Medialuna,Sunday
12773,2/5/2017,9:33:57,6032,Coffee,Sunday
12774,2/5/2017,9:33:57,6032,Bread,Sunday
12775,2/5/2017,9:55:27,6033,Hot chocolate,Sunday
12776,2/5/2017,10:10:23,6034,Bread,Sunday
12777,2/5/2017,10:20:03,6035,Tea,Sunday
12778,2/5/2017,10:20:03,6035,Tea,Sunday
12779,2/5/2017,10:20:03,6035,Pastry,Sunday
12780,2/5/2017,10:20:03,6035,Pastry,Sunday
12781,2/5/2017,10:28:25,6036,Bread,Sunday
12782,2/5/2017,10:28:25,6036,Bread,Sunday
12783,2/5/2017,10:29:30,6037,Coffee,Sunday
12784,2/5/2017,10:29:30,6037,Coffee,Sunday
12785,2/5/2017,10:29:30,6037,Tea,Sunday
12786,2/5/2017,10:31:33,6038,Coffee,Sunday
12787,2/5/2017,10:31:33,6038,Coffee,Sunday
12788,2/5/2017,10:31:33,6038,Hot chocolate,Sunday
12789,2/5/2017,10:31:33,6038,Hot chocolate,Sunday
12790,2/5/2017,10:31:33,6038,Medialuna,Sunday
12791,2/5/2017,10:31:33,6038,Scone,Sunday
12792,2/5/2017,10:31:33,6038,Alfajores,Sunday
12794,2/5/2017,10:31:33,6038,Spanish Brunch,Sunday
12795,2/5/2017,10:35:44,6039,Bread,Sunday
12797,2/5/2017,10:49:43,6040,Coffee,Sunday
12798,2/5/2017,10:49:43,6040,Coffee,Sunday
12799,2/5/2017,10:49:43,6040,Alfajores,Sunday
12800,2/5/2017,10:49:43,6040,Cookies,Sunday
12801,2/5/2017,11:06:01,6041,Sandwich,Sunday
12802,2/5/2017,11:06:01,6041,Sandwich,Sunday
12803,2/5/2017,11:06:01,6041,Coffee,Sunday
12804,2/5/2017,11:06:01,6041,Scone,Sunday
12805,2/5/2017,11:28:10,6042,Scone,Sunday
12806,2/5/2017,11:28:10,6042,Coffee,Sunday
12807,2/5/2017,11:28:10,6042,Coffee,Sunday
12808,2/5/2017,11:28:10,6042,Coffee,Sunday
12809,2/5/2017,11:33:40,6043,Coffee,Sunday
12810,2/5/2017,11:33:40,6043,Hot chocolate,Sunday
12811,2/5/2017,11:33:40,6043,Farm House,Sunday
12812,2/5/2017,11:51:24,6044,Bread,Sunday
12813,2/5/2017,11:51:24,6044,Coffee,Sunday
12814,2/5/2017,11:51:24,6044,Coffee,Sunday
12815,2/5/2017,11:58:01,6045,Hot chocolate,Sunday
12816,2/5/2017,11:58:01,6045,Hot chocolate,Sunday
12817,2/5/2017,11:58:01,6045,Coffee,Sunday
12818,2/5/2017,11:58:01,6045,Coffee,Sunday
12819,2/5/2017,11:58:01,6045,Coffee,Sunday
12820,2/5/2017,11:58:01,6045,Cookies,Sunday
12821,2/5/2017,11:58:01,6045,Cookies,Sunday
12822,2/5/2017,11:58:01,6045,Brownie,Sunday
12823,2/5/2017,11:58:01,6045,Pastry,Sunday
12824,2/5/2017,11:58:01,6045,Baguette,Sunday
12825,2/5/2017,11:58:44,6046,Coffee,Sunday
12826,2/5/2017,11:58:44,6046,Cake,Sunday
12827,2/5/2017,12:00:34,6047,Coffee,Sunday
12829,2/5/2017,12:04:32,6048,Coffee,Sunday
12830,2/5/2017,12:04:32,6048,Coffee,Sunday
12831,2/5/2017,12:04:32,6048,Coffee,Sunday
12832,2/5/2017,12:04:32,6048,Tea,Sunday
12833,2/5/2017,12:04:32,6048,Medialuna,Sunday
12834,2/5/2017,12:04:32,6048,Medialuna,Sunday
12835,2/5/2017,12:04:32,6048,Cookies,Sunday
12836,2/5/2017,12:04:32,6048,Cookies,Sunday
12837,2/5/2017,12:07:51,6049,Bread,Sunday
12838,2/5/2017,12:07:51,6049,Fudge,Sunday
12839,2/5/2017,12:07:51,6049,Alfajores,Sunday
12840,2/5/2017,12:09:41,6050,Coffee,Sunday
12841,2/5/2017,12:09:41,6050,Tea,Sunday
12842,2/5/2017,12:09:41,6050,Sandwich,Sunday
12843,2/5/2017,12:10:23,6051,Spanish Brunch,Sunday
12844,2/5/2017,12:10:23,6051,Bread,Sunday
12845,2/5/2017,12:22:47,6052,Cake,Sunday
12846,2/5/2017,12:22:47,6052,Alfajores,Sunday
12847,2/5/2017,12:31:43,6053,Bread,Sunday
12848,2/5/2017,12:32:24,6054,Coffee,Sunday
12849,2/5/2017,12:32:24,6054,Coffee,Sunday
12850,2/5/2017,12:32:24,6054,Bread,Sunday
12851,2/5/2017,12:32:24,6054,Pastry,Sunday
12852,2/5/2017,12:35:49,6055,Salad,Sunday
12853,2/5/2017,12:35:49,6055,Coffee,Sunday
12854,2/5/2017,12:35:49,6055,Coffee,Sunday
12855,2/5/2017,12:58:48,6056,Coffee,Sunday
12856,2/5/2017,12:58:48,6056,Coffee,Sunday
12857,2/5/2017,12:58:48,6056,Coffee,Sunday
12858,2/5/2017,12:58:48,6056,Bread,Sunday
12859,2/5/2017,12:58:48,6056,Cookies,Sunday
12860,2/5/2017,12:58:48,6056,Alfajores,Sunday
12861,2/5/2017,12:58:48,6056,Sandwich,Sunday
12862,2/5/2017,12:58:48,6056,Sandwich,Sunday
12863,2/5/2017,13:03:18,6057,Coffee,Sunday
12864,2/5/2017,13:03:18,6057,Coffee,Sunday
12865,2/5/2017,13:03:18,6057,Pastry,Sunday
12866,2/5/2017,13:03:18,6057,Bread,Sunday
12867,2/5/2017,13:08:10,6058,Coffee,Sunday
12868,2/5/2017,13:08:10,6058,Pastry,Sunday
12869,2/5/2017,13:17:15,6059,Sandwich,Sunday
12870,2/5/2017,13:17:15,6059,Coffee,Sunday
12871,2/5/2017,13:17:15,6059,Coke,Sunday
12872,2/5/2017,13:29:19,6061,Bread,Sunday
12873,2/5/2017,13:29:19,6061,Scone,Sunday
12874,2/5/2017,13:29:19,6061,Alfajores,Sunday
12875,2/5/2017,13:30:54,6062,Brownie,Sunday
12876,2/5/2017,13:30:54,6062,Bread,Sunday
12877,2/5/2017,13:30:54,6062,Scandinavian,Sunday
12878,2/5/2017,13:54:48,6063,Coffee,Sunday
12879,2/5/2017,13:54:48,6063,Cake,Sunday
12880,2/5/2017,13:54:48,6063,Bread,Sunday
12881,2/5/2017,13:56:55,6064,Cake,Sunday
12882,2/5/2017,13:56:55,6064,Pastry,Sunday
12883,2/5/2017,13:56:55,6064,Bread,Sunday
12884,2/5/2017,14:05:37,6065,Cookies,Sunday
12885,2/5/2017,14:05:37,6065,Cake,Sunday
12886,2/5/2017,14:07:29,6066,Hot chocolate,Sunday
12887,2/5/2017,14:07:29,6066,Tea,Sunday
12888,2/5/2017,14:07:29,6066,Alfajores,Sunday
12889,2/5/2017,14:19:47,6067,Bread,Sunday
12890,2/5/2017,14:19:47,6067,Coffee,Sunday
12891,2/5/2017,14:19:47,6067,Coffee,Sunday
12892,2/5/2017,14:19:47,6067,Cookies,Sunday
12893,2/5/2017,14:19:47,6067,Cake,Sunday
12894,2/5/2017,14:25:22,6068,Scandinavian,Sunday
12895,2/5/2017,14:32:55,6070,Coffee,Sunday
12896,2/5/2017,14:32:55,6070,Coffee,Sunday
12897,2/5/2017,14:32:55,6070,Cake,Sunday
12898,2/5/2017,14:32:55,6070,Alfajores,Sunday
12899,2/5/2017,14:36:04,6071,Coffee,Sunday
12900,2/5/2017,14:36:04,6071,Chicken Stew,Sunday
12901,2/5/2017,14:36:04,6071,Sandwich,Sunday
12902,2/5/2017,14:36:04,6071,Fudge,Sunday
12903,2/5/2017,14:42:35,6072,Coffee,Sunday
12904,2/5/2017,14:42:35,6072,Sandwich,Sunday
12905,2/5/2017,14:42:35,6072,Fudge,Sunday
12906,2/5/2017,14:50:49,6073,Baguette,Sunday
12907,2/5/2017,14:50:49,6073,Coffee,Sunday
12908,2/5/2017,14:50:49,6073,Tea,Sunday
12909,2/5/2017,14:50:49,6073,Cake,Sunday
12910,2/5/2017,14:57:57,6074,Coffee,Sunday
12911,2/5/2017,14:57:57,6074,Tea,Sunday
12912,2/5/2017,15:03:20,6075,Tea,Sunday
12913,2/5/2017,15:03:20,6075,Bread,Sunday
12914,2/5/2017,15:18:02,6076,Bread,Sunday
12915,2/5/2017,15:21:24,6077,Coffee,Sunday
12916,2/5/2017,15:44:59,6078,Tea,Sunday
12917,2/5/2017,15:44:59,6078,Coffee,Sunday
12918,2/5/2017,15:44:59,6078,Sandwich,Sunday
12919,2/5/2017,15:44:59,6078,Sandwich,Sunday
12920,2/5/2017,15:44:59,6078,Bread,Sunday
12921,2/5/2017,15:46:48,6079,Bread,Sunday
12922,2/5/2017,15:54:11,6080,Spanish Brunch,Sunday
12923,2/5/2017,15:54:11,6080,Chicken Stew,Sunday
12924,2/5/2017,15:54:11,6080,Coffee,Sunday
12925,2/5/2017,15:54:41,6081,Coffee,Sunday
12926,2/5/2017,15:54:41,6081,Coffee,Sunday
12927,2/5/2017,15:54:41,6081,Coffee,Sunday
12928,2/5/2017,15:54:41,6081,Cookies,Sunday
12929,2/5/2017,15:54:41,6081,Cake,Sunday
12930,2/5/2017,15:56:23,6082,Hot chocolate,Sunday
12931,2/5/2017,15:56:23,6082,Hot chocolate,Sunday
12932,2/5/2017,15:56:23,6082,Bread,Sunday
12933,2/5/2017,15:56:23,6082,Coffee,Sunday
12934,2/6/2017,8:29:57,6084,Coffee,Monday
12935,2/6/2017,8:29:57,6084,Coffee,Monday
12936,2/6/2017,8:29:57,6084,Coffee,Monday
12937,2/6/2017,8:30:54,6085,Bread,Monday
12938,2/6/2017,8:30:54,6085,Bread,Monday
12939,2/6/2017,8:58:26,6086,Tea,Monday
12940,2/6/2017,8:58:26,6086,Medialuna,Monday
12941,2/6/2017,9:03:39,6087,Coffee,Monday
12942,2/6/2017,9:09:46,6088,Bread,Monday
12943,2/6/2017,9:09:46,6088,Bread,Monday
12944,2/6/2017,9:11:12,6089,Bread,Monday
12945,2/6/2017,9:11:12,6089,Coffee,Monday
12946,2/6/2017,9:33:29,6090,Coffee,Monday
12947,2/6/2017,9:34:11,6091,Tea,Monday
12948,2/6/2017,9:39:04,6092,Bread,Monday
12949,2/6/2017,9:53:53,6093,Coffee,Monday
12950,2/6/2017,9:53:53,6093,Pastry,Monday
12951,2/6/2017,9:54:07,6094,Coffee,Monday
12952,2/6/2017,10:10:14,6095,Baguette,Monday
12953,2/6/2017,10:10:14,6095,Bread,Monday
12954,2/6/2017,10:10:14,6095,Pastry,Monday
12955,2/6/2017,10:11:27,6096,Pastry,Monday
12956,2/6/2017,10:11:27,6096,Pastry,Monday
12957,2/6/2017,10:18:37,6097,Cookies,Monday
12958,2/6/2017,10:18:37,6097,Coffee,Monday
12959,2/6/2017,10:19:34,6098,Coffee,Monday
12960,2/6/2017,10:19:34,6098,Sandwich,Monday
12961,2/6/2017,10:40:25,6099,Jam,Monday
12962,2/6/2017,10:40:25,6099,Bread,Monday
12963,2/6/2017,10:40:25,6099,Pastry,Monday
12964,2/6/2017,10:41:06,6100,Coffee,Monday
12965,2/6/2017,10:49:13,6101,Coffee,Monday
12966,2/6/2017,10:50:29,6102,Coffee,Monday
12967,2/6/2017,10:50:29,6102,Medialuna,Monday
12968,2/6/2017,10:56:19,6103,Cookies,Monday
12969,2/6/2017,10:56:19,6103,Bread,Monday
12970,2/6/2017,10:56:19,6103,Farm House,Monday
12971,2/6/2017,11:35:13,6104,Bread,Monday
12972,2/6/2017,11:35:13,6104,Cake,Monday
12973,2/6/2017,11:44:41,6105,Coffee,Monday
12974,2/6/2017,11:52:10,6107,Bread,Monday
12975,2/6/2017,11:53:23,6108,Coffee,Monday
12976,2/6/2017,11:53:23,6108,Pastry,Monday
12977,2/6/2017,11:57:28,6109,Coffee,Monday
12978,2/6/2017,12:00:50,6110,Coffee,Monday
12979,2/6/2017,12:00:50,6110,Coffee,Monday
12980,2/6/2017,12:00:50,6110,Toast,Monday
12981,2/6/2017,12:03:20,6111,Bread,Monday
12982,2/6/2017,12:15:42,6112,Coffee,Monday
12983,2/6/2017,12:31:44,6113,Hot chocolate,Monday
12984,2/6/2017,12:31:44,6113,Coffee,Monday
12985,2/6/2017,12:31:44,6113,Toast,Monday
12986,2/6/2017,12:31:57,6114,Bread,Monday
12987,2/6/2017,12:34:37,6115,Coffee,Monday
12988,2/6/2017,12:34:37,6115,Tea,Monday
12989,2/6/2017,12:34:37,6115,Cake,Monday
12990,2/6/2017,12:34:37,6115,Scone,Monday
12991,2/6/2017,12:46:20,6116,Pastry,Monday
12992,2/6/2017,12:48:56,6117,Bread,Monday
12993,2/6/2017,12:48:56,6117,Bread,Monday
12994,2/6/2017,12:48:56,6117,Sandwich,Monday
12995,2/6/2017,13:03:11,6118,Baguette,Monday
12996,2/6/2017,13:04:40,6119,Bread,Monday
12997,2/6/2017,13:26:48,6120,Bread,Monday
12998,2/6/2017,13:28:11,6121,Sandwich,Monday
12999,2/6/2017,13:29:02,6122,Coffee,Monday
13000,2/6/2017,13:31:58,6123,Soup,Monday
13001,2/6/2017,13:31:58,6123,Coffee,Monday
13002,2/6/2017,13:49:08,6124,Coffee,Monday
13004,2/6/2017,14:01:52,6125,Truffles,Monday
13005,2/6/2017,14:01:52,6125,Scone,Monday
13006,2/6/2017,14:05:37,6126,Coffee,Monday
13007,2/6/2017,14:05:37,6126,Mineral water,Monday
13008,2/6/2017,14:05:37,6126,Sandwich,Monday
13009,2/6/2017,14:05:37,6126,Spanish Brunch,Monday
13010,2/6/2017,14:05:37,6126,Alfajores,Monday
13011,2/6/2017,14:05:37,6126,Truffles,Monday
13012,2/6/2017,14:05:37,6126,Tea,Monday
13013,2/6/2017,14:07:17,6127,Bread,Monday
13014,2/6/2017,14:07:17,6127,Coffee,Monday
13016,2/6/2017,14:09:29,6129,Bread,Monday
13017,2/6/2017,14:09:29,6129,Fudge,Monday
13018,2/6/2017,14:09:29,6129,Fudge,Monday
13019,2/6/2017,14:25:31,6130,Fudge,Monday
13020,2/6/2017,14:52:34,6131,Truffles,Monday
13021,2/6/2017,14:54:04,6132,Cake,Monday
13022,2/6/2017,14:58:09,6133,Coffee,Monday
13023,2/6/2017,14:58:09,6133,Cake,Monday
13024,2/6/2017,14:58:09,6133,Juice,Monday
13025,2/6/2017,15:12:19,6134,Truffles,Monday
13026,2/6/2017,15:12:19,6134,Coffee,Monday
13027,2/6/2017,15:12:19,6134,Sandwich,Monday
13028,2/6/2017,15:12:19,6134,Spanish Brunch,Monday
13029,2/6/2017,15:12:19,6134,Brownie,Monday
13030,2/6/2017,15:15:10,6135,Medialuna,Monday
13031,2/6/2017,15:15:10,6135,Tea,Monday
13032,2/6/2017,15:15:10,6135,Brownie,Monday
13033,2/6/2017,15:15:10,6135,Tea,Monday
13034,2/6/2017,15:15:10,6135,Soup,Monday
13035,2/6/2017,15:15:10,6135,Soup,Monday
13036,2/6/2017,15:15:51,6136,Coffee,Monday
13037,2/6/2017,15:15:51,6136,Cake,Monday
13038,2/6/2017,15:15:51,6136,Chicken Stew,Monday
13039,2/6/2017,15:34:04,6137,Tea,Monday
13040,2/6/2017,15:34:04,6137,Cake,Monday
13041,2/6/2017,15:34:54,6138,Bread,Monday
13042,2/6/2017,15:42:17,6139,Cookies,Monday
13043,2/6/2017,15:42:17,6139,Tea,Monday
13044,2/6/2017,15:42:17,6139,Tea,Monday
13045,2/6/2017,15:45:24,6140,Coffee,Monday
13046,2/6/2017,15:45:24,6140,Juice,Monday
13047,2/6/2017,15:45:24,6140,Alfajores,Monday
13048,2/6/2017,15:45:52,6141,Bread,Monday
13049,2/6/2017,15:46:51,6142,Brownie,Monday
13050,2/6/2017,15:46:51,6142,Coffee,Monday
13051,2/6/2017,15:46:51,6142,Coffee,Monday
13052,2/6/2017,15:46:51,6142,Juice,Monday
13053,2/6/2017,15:46:51,6142,Farm House,Monday
13054,2/6/2017,15:48:36,6143,Juice,Monday
13055,2/6/2017,15:48:36,6143,Cookies,Monday
13056,2/6/2017,15:48:36,6143,Brownie,Monday
13057,2/6/2017,15:48:36,6143,Tea,Monday
13058,2/6/2017,15:50:30,6144,Coffee,Monday
13059,2/6/2017,15:50:30,6144,Cake,Monday
13060,2/6/2017,15:50:30,6144,Brownie,Monday
13061,2/6/2017,15:51:59,6145,Coffee,Monday
13062,2/6/2017,16:24:36,6146,Coffee,Monday
13063,2/6/2017,16:24:36,6146,Scone,Monday
13064,2/6/2017,16:37:37,6147,Tea,Monday
13065,2/6/2017,16:37:37,6147,Brownie,Monday
13066,2/6/2017,16:37:37,6147,Toast,Monday
13067,2/6/2017,17:07:50,6148,Bread,Monday
13068,2/6/2017,17:20:47,6149,Pastry,Monday
13069,2/6/2017,17:20:47,6149,Medialuna,Monday
13070,2/6/2017,17:20:47,6149,Hot chocolate,Monday
13071,2/6/2017,17:20:47,6149,Coffee,Monday
13072,2/7/2017,8:39:43,6150,Bread,Tuesday
13073,2/7/2017,8:54:43,6151,Sandwich,Tuesday
13074,2/7/2017,8:54:43,6151,Coffee,Tuesday
13075,2/7/2017,9:04:47,6152,Bread,Tuesday
13076,2/7/2017,9:04:47,6152,Farm House,Tuesday
13077,2/7/2017,9:20:13,6153,Hot chocolate,Tuesday
13078,2/7/2017,9:20:47,6154,Hot chocolate,Tuesday
13079,2/7/2017,9:21:15,6155,Hot chocolate,Tuesday
13080,2/7/2017,9:29:22,6156,Tea,Tuesday
13081,2/7/2017,9:29:22,6156,Toast,Tuesday
13082,2/7/2017,9:29:22,6156,Baguette,Tuesday
13083,2/7/2017,9:51:29,6157,Coffee,Tuesday
13084,2/7/2017,10:13:58,6158,Scandinavian,Tuesday
13085,2/7/2017,10:13:58,6158,Bread,Tuesday
13086,2/7/2017,10:13:58,6158,Nomad bag,Tuesday
13087,2/7/2017,10:17:13,6159,Bread,Tuesday
13088,2/7/2017,10:20:21,6160,Bread,Tuesday
13089,2/7/2017,10:20:21,6160,Pastry,Tuesday
13090,2/7/2017,10:28:30,6161,Bread,Tuesday
13091,2/7/2017,10:31:27,6162,Coffee,Tuesday
13092,2/7/2017,10:31:27,6162,Coffee,Tuesday
13093,2/7/2017,10:33:42,6163,Coffee,Tuesday
13094,2/7/2017,10:33:42,6163,Coffee,Tuesday
13095,2/7/2017,10:33:42,6163,Cake,Tuesday
13096,2/7/2017,10:33:42,6163,Bread,Tuesday
13097,2/7/2017,10:51:55,6164,Coffee,Tuesday
13098,2/7/2017,10:51:55,6164,Coffee,Tuesday
13099,2/7/2017,10:56:03,6165,Coffee,Tuesday
13100,2/7/2017,10:56:03,6165,Pastry,Tuesday
13101,2/7/2017,10:56:03,6165,Brownie,Tuesday
13102,2/7/2017,10:59:21,6166,Coffee,Tuesday
13103,2/7/2017,10:59:21,6166,Pastry,Tuesday
13104,2/7/2017,11:02:19,6167,Bread,Tuesday
13105,2/7/2017,11:04:36,6168,Salad,Tuesday
13106,2/7/2017,11:07:33,6169,Coffee,Tuesday
13107,2/7/2017,11:26:48,6170,Bread,Tuesday
13108,2/7/2017,11:26:48,6170,Coffee,Tuesday
13109,2/7/2017,11:43:00,6171,Coffee,Tuesday
13110,2/7/2017,11:43:00,6171,Coffee,Tuesday
13111,2/7/2017,11:43:00,6171,Cake,Tuesday
13112,2/7/2017,11:43:00,6171,Alfajores,Tuesday
13113,2/7/2017,11:44:58,6172,Coffee,Tuesday
13114,2/7/2017,11:47:01,6173,Coffee,Tuesday
13115,2/7/2017,11:47:01,6173,Bread,Tuesday
13116,2/7/2017,11:47:01,6173,Eggs,Tuesday
13117,2/7/2017,11:50:33,6174,Tea,Tuesday
13118,2/7/2017,12:16:22,6175,Bread,Tuesday
13119,2/7/2017,12:23:03,6176,Farm House,Tuesday
13120,2/7/2017,12:30:41,6177,Coffee,Tuesday
13121,2/7/2017,12:30:41,6177,Alfajores,Tuesday
13122,2/7/2017,12:32:15,6178,Coffee,Tuesday
13123,2/7/2017,12:32:15,6178,Coffee,Tuesday
13124,2/7/2017,12:32:15,6178,Pastry,Tuesday
13125,2/7/2017,12:49:41,6179,Juice,Tuesday
13126,2/7/2017,12:49:41,6179,Chicken Stew,Tuesday
13127,2/7/2017,12:50:45,6180,Chicken Stew,Tuesday
13128,2/7/2017,12:50:45,6180,Chocolates,Tuesday
13129,2/7/2017,13:03:45,6181,Soup,Tuesday
13130,2/7/2017,13:03:45,6181,Coffee,Tuesday
13131,2/7/2017,13:06:24,6182,Chicken Stew,Tuesday
13132,2/7/2017,13:06:24,6182,Juice,Tuesday
13133,2/7/2017,13:06:24,6182,Eggs,Tuesday
13134,2/7/2017,13:06:24,6182,Bread,Tuesday
13135,2/7/2017,13:06:24,6182,Cake,Tuesday
13136,2/7/2017,13:27:44,6183,Cake,Tuesday
13137,2/7/2017,13:27:44,6183,Cake,Tuesday
13138,2/7/2017,13:27:44,6183,Coffee,Tuesday
13139,2/7/2017,13:27:44,6183,Hot chocolate,Tuesday
13140,2/7/2017,13:33:14,6184,Coffee,Tuesday
13141,2/7/2017,13:33:14,6184,Coffee,Tuesday
13142,2/7/2017,13:33:14,6184,Cake,Tuesday
13143,2/7/2017,13:41:13,6185,Farm House,Tuesday
13144,2/7/2017,13:44:40,6186,Bread,Tuesday
13145,2/7/2017,13:49:18,6187,Baguette,Tuesday
13146,2/7/2017,14:26:30,6188,Soup,Tuesday
13147,2/7/2017,14:26:57,6189,Spanish Brunch,Tuesday
13148,2/7/2017,14:26:57,6189,Tea,Tuesday
13149,2/7/2017,14:46:51,6190,Coffee,Tuesday
13150,2/7/2017,14:46:51,6190,Cake,Tuesday
13151,2/7/2017,14:52:23,6191,Tea,Tuesday
13152,2/7/2017,14:52:23,6191,Tea,Tuesday
13153,2/7/2017,14:52:23,6191,Spanish Brunch,Tuesday
13154,2/7/2017,15:03:18,6192,Coffee,Tuesday
13155,2/7/2017,15:03:18,6192,Coffee,Tuesday
13156,2/7/2017,15:03:18,6192,Brownie,Tuesday
13157,2/7/2017,15:03:18,6192,Truffles,Tuesday
13158,2/7/2017,15:42:37,6193,Hot chocolate,Tuesday
13159,2/7/2017,15:42:37,6193,Cake,Tuesday
13160,2/7/2017,15:54:36,6194,Bread,Tuesday
13161,2/7/2017,15:54:36,6194,Alfajores,Tuesday
13162,2/7/2017,15:55:58,6195,Tea,Tuesday
13163,2/7/2017,16:19:02,6196,Bread,Tuesday
13164,2/7/2017,16:47:37,6197,Coffee,Tuesday
13165,2/7/2017,16:47:37,6197,Alfajores,Tuesday
13166,2/7/2017,17:01:48,6198,Bread,Tuesday
13167,2/7/2017,17:01:48,6198,Smoothies,Tuesday
13168,2/7/2017,17:01:48,6198,Mineral water,Tuesday
13169,2/7/2017,17:01:48,6198,Alfajores,Tuesday
13170,2/7/2017,17:01:48,6198,Brownie,Tuesday
